pdb,uniprot_id,database,reason
AF-A0A3B4YFW1-F1-model_v6,A0A3B4YFW1,afdb,excluded_species
AF-A0A8D1YI02-F1-model_v6,A0A8D1YI02,afdb,excluded_species
AF-A0A673N4T0-F1-model_v6,A0A673N4T0,afdb,excluded_species
AF-A0A8T0B7L0-F1-model_v6,A0A8T0B7L0,afdb,excluded_species
AF-A0A8I3RR08-F1-model_v6,A0A8I3RR08,afdb,excluded_species
AF-A0A4D9DEH6-F1-model_v6,A0A4D9DEH6,afdb,excluded_species
AF-A0A8C7E3X0-F1-model_v6,A0A8C7E3X0,afdb,excluded_species
AF-H3CCR3-F1-model_v6,H3CCR3,afdb,excluded_species
AF-G9BMI8-F1-model_v6,G9BMI8,afdb,excluded_species
AF-A0AAY4CQ25-F1-model_v6,A0AAY4CQ25,afdb,excluded_species
AF-A0A8C2RSS0-F1-model_v6,A0A8C2RSS0,afdb,excluded_species
AF-A0A437CV71-F1-model_v6,A0A437CV71,afdb,excluded_species
AF-A0A3B3TZ82-F1-model_v6,A0A3B3TZ82,afdb,excluded_species
AF-G9HQU5-F1-model_v6,G9HQU5,afdb,excluded_species
AF-A0A9B0X2I8-F1-model_v6,A0A9B0X2I8,afdb,excluded_species
AF-I3KLD3-F1-model_v6,I3KLD3,afdb,excluded_species
AF-G9BMB7-F1-model_v6,G9BMB7,afdb,excluded_species
AF-A0AAY4CLF5-F1-model_v6,A0AAY4CLF5,afdb,excluded_species
AF-A0A3B5LYN1-F1-model_v6,A0A3B5LYN1,afdb,excluded_species
AF-A8E5Y7-F1-model_v6,A8E5Y7,afdb,excluded_species
AF-A0A8C8YLX9-F1-model_v6,A0A8C8YLX9,afdb,excluded_species
AF-A0A2D3UNI6-F1-model_v6,A0A2D3UNI6,afdb,excluded_species
AF-A0A671TJY2-F1-model_v6,A0A671TJY2,afdb,excluded_species
AF-A0A6J1VJG3-F1-model_v6,A0A6J1VJG3,afdb,excluded_species
AF-O19486-F1-model_v6,O19486,afdb,excluded_species
AF-A0A8D0G1E5-F1-model_v6,A0A8D0G1E5,afdb,excluded_species
AF-A0A3B4FXV4-F1-model_v6,A0A3B4FXV4,afdb,excluded_species
AF-A0A9Y3VTI8-F1-model_v6,A0A9Y3VTI8,afdb,excluded_species
AF-Q9TQD4-F1-model_v6,Q9TQD4,afdb,excluded_species
AF-B7TRK5-F1-model_v6,B7TRK5,afdb,excluded_species
AF-A0A3B4DJ73-F1-model_v6,A0A3B4DJ73,afdb,excluded_species
AF-A0A8C2XAV8-F1-model_v6,A0A8C2XAV8,afdb,excluded_species
AF-A0A8I6A9I2-F1-model_v6,A0A8I6A9I2,afdb,excluded_species
AF-A0A8D0ZLN0-F1-model_v6,A0A8D0ZLN0,afdb,excluded_species
AF-A0A8B9SUL7-F1-model_v6,A0A8B9SUL7,afdb,excluded_species
AF-G9BMH9-F1-model_v6,G9BMH9,afdb,excluded_species
AF-A4ZVH2-F1-model_v6,A4ZVH2,afdb,excluded_species
AF-A0A8I5NMF3-F1-model_v6,A0A8I5NMF3,afdb,excluded_species
AF-A0A8U0TNL9-F1-model_v6,A0A8U0TNL9,afdb,excluded_species
AF-O46848-F1-model_v6,O46848,afdb,excluded_species
AF-G9BMH5-F1-model_v6,G9BMH5,afdb,excluded_species
AF-U3KTX2-F1-model_v6,U3KTX2,afdb,excluded_species
AF-A0A6I8NCG6-F1-model_v6,A0A6I8NCG6,afdb,excluded_species
AF-A0A8D2M2Y9-F1-model_v6,A0A8D2M2Y9,afdb,excluded_species
AF-A0A672KWN8-F1-model_v6,A0A672KWN8,afdb,excluded_species
AF-A0A6P5PUR2-F1-model_v6,A0A6P5PUR2,afdb,excluded_species
AF-A0A3P8SNW6-F1-model_v6,A0A3P8SNW6,afdb,excluded_species
AF-A0A3B4D7V2-F1-model_v6,A0A3B4D7V2,afdb,excluded_species
AF-A0A3B5KNS0-F1-model_v6,A0A3B5KNS0,afdb,excluded_species
AF-A0A2K5PZ64-F1-model_v6,A0A2K5PZ64,afdb,excluded_species
AF-A0AAV6PB71-F1-model_v6,A0AAV6PB71,afdb,excluded_species
AF-J7FSM8-F1-model_v6,J7FSM8,afdb,excluded_species
AF-A0A6P3HZK2-F1-model_v6,A0A6P3HZK2,afdb,excluded_species
AF-A0A7K8RBD6-F1-model_v6,A0A7K8RBD6,afdb,excluded_species
AF-A0A4W5P9M4-F1-model_v6,A0A4W5P9M4,afdb,excluded_species
AF-A0A3Q2FDD4-F1-model_v6,A0A3Q2FDD4,afdb,excluded_species
AF-A0A8C7WUM6-F1-model_v6,A0A8C7WUM6,afdb,excluded_species
AF-A0A8C8YNV8-F1-model_v6,A0A8C8YNV8,afdb,excluded_species
AF-Q9GJL5-F1-model_v6,Q9GJL5,afdb,excluded_species
AF-G9HQV7-F1-model_v6,G9HQV7,afdb,excluded_species
AF-F6JYB0-F1-model_v6,F6JYB0,afdb,excluded_species
AF-Q9GJK0-F1-model_v6,Q9GJK0,afdb,excluded_species
AF-G9HQZ8-F1-model_v6,G9HQZ8,afdb,excluded_species
AF-A0A8C4YMB0-F1-model_v6,A0A8C4YMB0,afdb,excluded_species
AF-A0AAD8FV67-F1-model_v6,A0AAD8FV67,afdb,excluded_species
AF-A0A2D3V125-F1-model_v6,A0A2D3V125,afdb,excluded_species
AF-A0A8J4TES0-F1-model_v6,A0A8J4TES0,afdb,excluded_species
AF-B7TRF7-F1-model_v6,B7TRF7,afdb,excluded_species
AF-B3DLK6-F1-model_v6,B3DLK6,afdb,excluded_species
AF-A0A485MMS0-F1-model_v6,A0A485MMS0,afdb,excluded_species
AF-A0A8C2SB35-F1-model_v6,A0A8C2SB35,afdb,excluded_species
AF-A0A670ZCE0-F1-model_v6,A0A670ZCE0,afdb,excluded_species
AF-B7U1D3-F1-model_v6,B7U1D3,afdb,excluded_species
AF-A0A3Q4HW22-F1-model_v6,A0A3Q4HW22,afdb,excluded_species
AF-A0A089WYW5-F1-model_v6,A0A089WYW5,afdb,excluded_species
AF-A0A673LMX5-F1-model_v6,A0A673LMX5,afdb,excluded_species
AF-A0AAR2ITZ7-F1-model_v6,A0AAR2ITZ7,afdb,excluded_species
AF-A0A8C8YAK0-F1-model_v6,A0A8C8YAK0,afdb,excluded_species
AF-A0A8C1J3T3-F1-model_v6,A0A8C1J3T3,afdb,excluded_species
AF-A0A8V0XAC2-F1-model_v6,A0A8V0XAC2,afdb,excluded_species
AF-M4QUF1-F1-model_v6,M4QUF1,afdb,excluded_species
AF-A0A452J5B0-F1-model_v6,A0A452J5B0,afdb,excluded_species
AF-A0A8C2Q9D2-F1-model_v6,A0A8C2Q9D2,afdb,excluded_species
AF-A0A6M9U148-F1-model_v6,A0A6M9U148,afdb,excluded_species
AF-A0A7N4UZ16-F1-model_v6,A0A7N4UZ16,afdb,excluded_species
AF-A0A6P6CJC8-F1-model_v6,A0A6P6CJC8,afdb,excluded_species
AF-A0A3Q3X235-F1-model_v6,A0A3Q3X235,afdb,excluded_species
AF-A0A667Y3D5-F1-model_v6,A0A667Y3D5,afdb,excluded_species
AF-A0A7K7PZI0-F1-model_v6,A0A7K7PZI0,afdb,excluded_species
AF-G9HR18-F1-model_v6,G9HR18,afdb,excluded_species
AF-A0A7N8XRA4-F1-model_v6,A0A7N8XRA4,afdb,excluded_species
AF-E0X5M6-F1-model_v6,E0X5M6,afdb,excluded_species
AF-A0A672FMV2-F1-model_v6,A0A672FMV2,afdb,excluded_species
AF-A0A8C3NTX0-F1-model_v6,A0A8C3NTX0,afdb,excluded_species
AF-O97982-F1-model_v6,O97982,afdb,excluded_species
AF-A0A851WAD2-F1-model_v6,A0A851WAD2,afdb,excluded_species
AF-A0A672YU76-F1-model_v6,A0A672YU76,afdb,excluded_species
AF-A0A4W5QSQ6-F1-model_v6,A0A4W5QSQ6,afdb,excluded_species
AF-A0ABD2EZP1-F1-model_v6,A0ABD2EZP1,afdb,excluded_species
AF-A0A3B1K3S6-F1-model_v6,A0A3B1K3S6,afdb,excluded_species
AF-A0A1S3GCW5-F1-model_v6,A0A1S3GCW5,afdb,excluded_species
AF-A0A1D0A038-F1-model_v6,A0A1D0A038,afdb,excluded_species
AF-A0A6B9LSF2-F1-model_v6,A0A6B9LSF2,afdb,excluded_species
AF-A0A834V5J6-F1-model_v6,A0A834V5J6,afdb,excluded_species
AF-A0A667I3H8-F1-model_v6,A0A667I3H8,afdb,excluded_species
AF-O46886-F1-model_v6,O46886,afdb,excluded_species
AF-G9BMB8-F1-model_v6,G9BMB8,afdb,excluded_species
AF-A0A6P8PXR7-F1-model_v6,A0A6P8PXR7,afdb,excluded_species
AF-O98192-F1-model_v6,O98192,afdb,excluded_species
AF-A0A3P8YR38-F1-model_v6,A0A3P8YR38,afdb,excluded_species
AF-E0X5N2-F1-model_v6,E0X5N2,afdb,excluded_species
AF-A0A674PL08-F1-model_v6,A0A674PL08,afdb,excluded_species
AF-A0A6J0SJG8-F1-model_v6,A0A6J0SJG8,afdb,excluded_species
AF-A0AAR2JC05-F1-model_v6,A0AAR2JC05,afdb,excluded_species
AF-A0AAD8ZXV8-F1-model_v6,A0AAD8ZXV8,afdb,excluded_species
AF-A0A2K6NRY4-F1-model_v6,A0A2K6NRY4,afdb,excluded_species
AF-A0A5J6DDN7-F1-model_v6,A0A5J6DDN7,afdb,excluded_species
AF-A0A4W4E4U8-F1-model_v6,A0A4W4E4U8,afdb,excluded_species
AF-A0A151P5E2-F1-model_v6,A0A151P5E2,afdb,excluded_species
AF-G9HR51-F1-model_v6,G9HR51,afdb,excluded_species
AF-A0A2D3UPR9-F1-model_v6,A0A2D3UPR9,afdb,excluded_species
AF-A0A4W2IFZ1-F1-model_v6,A0A4W2IFZ1,afdb,excluded_species
AF-A0A672IDH7-F1-model_v6,A0A672IDH7,afdb,excluded_species
AF-B7TRR9-F1-model_v6,B7TRR9,afdb,excluded_species
AF-A0A7L4JH23-F1-model_v6,A0A7L4JH23,afdb,excluded_species
AF-K7ZRM1-F1-model_v6,K7ZRM1,afdb,excluded_species
AF-A0A9F7QWQ8-F1-model_v6,A0A9F7QWQ8,afdb,excluded_species
AF-I3MVA7-F1-model_v6,I3MVA7,afdb,excluded_species
AF-B7TRS7-F1-model_v6,B7TRS7,afdb,excluded_species
AF-A0A6D2VY27-F1-model_v6,A0A6D2VY27,afdb,excluded_species
AF-A0A8U0PN84-F1-model_v6,A0A8U0PN84,afdb,excluded_species
AF-A0A4W6F2G4-F1-model_v6,A0A4W6F2G4,afdb,excluded_species
AF-A0AAY4CPS8-F1-model_v6,A0AAY4CPS8,afdb,excluded_species
AF-A0A8C5PYU6-F1-model_v6,A0A8C5PYU6,afdb,excluded_species
AF-A0AAD4Y7T4-F1-model_v6,A0AAD4Y7T4,afdb,excluded_species
AF-A0A3B1JH21-F1-model_v6,A0A3B1JH21,afdb,excluded_species
AF-A0A452J5L2-F1-model_v6,A0A452J5L2,afdb,excluded_species
AF-I6S260-F1-model_v6,I6S260,afdb,excluded_species
AF-W5KSZ9-F1-model_v6,W5KSZ9,afdb,excluded_species
AF-A0A3B3VAM1-F1-model_v6,A0A3B3VAM1,afdb,excluded_species
AF-O46820-F1-model_v6,O46820,afdb,excluded_species
AF-G9HQV0-F1-model_v6,G9HQV0,afdb,excluded_species
AF-Q76CD6-F1-model_v6,Q76CD6,afdb,excluded_species
AF-Q9GJK5-F1-model_v6,Q9GJK5,afdb,excluded_species
AF-A0A8C0GZN6-F1-model_v6,A0A8C0GZN6,afdb,excluded_species
AF-A0A4W5P805-F1-model_v6,A0A4W5P805,afdb,excluded_species
AF-A0A1S5RAV6-F1-model_v6,A0A1S5RAV6,afdb,excluded_species
AF-A0AAV6Z9F2-F1-model_v6,A0AAV6Z9F2,afdb,excluded_species
AF-A0A3Q2FDG3-F1-model_v6,A0A3Q2FDG3,afdb,excluded_species
AF-A0A087XDS4-F1-model_v6,A0A087XDS4,afdb,excluded_species
AF-Q5IEE9-F1-model_v6,Q5IEE9,afdb,excluded_species
AF-H9GBL3-F1-model_v6,H9GBL3,afdb,excluded_species
AF-A0A3Q2CVX0-F1-model_v6,A0A3Q2CVX0,afdb,excluded_species
AF-A0A672YSL2-F1-model_v6,A0A672YSL2,afdb,excluded_species
AF-A0A2K6B7H5-F1-model_v6,A0A2K6B7H5,afdb,excluded_species
AF-A0A023GRW5-F1-model_v6,A0A023GRW5,afdb,excluded_species
AF-A0A8T0A7B8-F1-model_v6,A0A8T0A7B8,afdb,excluded_species
AF-Q9TPA6-F1-model_v6,Q9TPA6,afdb,excluded_species
AF-Q8SNP6-F1-model_v6,Q8SNP6,afdb,excluded_species
AF-A0A8C3HLL3-F1-model_v6,A0A8C3HLL3,afdb,excluded_species
AF-G9HR49-F1-model_v6,G9HR49,afdb,excluded_species
AF-E0X5M7-F1-model_v6,E0X5M7,afdb,excluded_species
AF-A0A9F2RDF1-F1-model_v6,A0A9F2RDF1,afdb,excluded_species
AF-A0A3Q0R3A3-F1-model_v6,A0A3Q0R3A3,afdb,excluded_species
AF-A0A452G3Y8-F1-model_v6,A0A452G3Y8,afdb,excluded_species
AF-G9BMG1-F1-model_v6,G9BMG1,afdb,excluded_species
AF-I6XCL9-F1-model_v6,I6XCL9,afdb,excluded_species
AF-A0A6P9C606-F1-model_v6,A0A6P9C606,afdb,excluded_species
AF-A0A401T4C0-F1-model_v6,A0A401T4C0,afdb,excluded_species
AF-A0A0S2RSS6-F1-model_v6,A0A0S2RSS6,afdb,excluded_species
AF-Q9GJJ7-F1-model_v6,Q9GJJ7,afdb,excluded_species
AF-A0A5N4CR57-F1-model_v6,A0A5N4CR57,afdb,excluded_species
AF-A0A8V5GWM5-F1-model_v6,A0A8V5GWM5,afdb,excluded_species
AF-A0A9F5JAX3-F1-model_v6,A0A9F5JAX3,afdb,excluded_species
AF-A0A3Q2Q381-F1-model_v6,A0A3Q2Q381,afdb,excluded_species
AF-A0A0U1ZFQ3-F1-model_v6,A0A0U1ZFQ3,afdb,excluded_species
AF-A0A1S5RAU4-F1-model_v6,A0A1S5RAU4,afdb,excluded_species
AF-A0A2I3SQG8-F1-model_v6,A0A2I3SQG8,afdb,excluded_species
AF-A0A5N5K9L4-F1-model_v6,A0A5N5K9L4,afdb,excluded_species
AF-A0A8U0PC72-F1-model_v6,A0A8U0PC72,afdb,excluded_species
AF-A0AAV1QHS2-F1-model_v6,A0AAV1QHS2,afdb,excluded_species
AF-Q76CD3-F1-model_v6,Q76CD3,afdb,excluded_species
AF-A0A663MYC6-F1-model_v6,A0A663MYC6,afdb,excluded_species
AF-A0A1S5RAP9-F1-model_v6,A0A1S5RAP9,afdb,excluded_species
AF-Q5IEH1-F1-model_v6,Q5IEH1,afdb,excluded_species
AF-A0A5F8GCM6-F1-model_v6,A0A5F8GCM6,afdb,excluded_species
AF-A0AAR2LRY6-F1-model_v6,A0AAR2LRY6,afdb,excluded_species
AF-A0A3B5KH40-F1-model_v6,A0A3B5KH40,afdb,excluded_species
AF-G9BMI3-F1-model_v6,G9BMI3,afdb,excluded_species
AF-A0A8B9XNW5-F1-model_v6,A0A8B9XNW5,afdb,excluded_species
AF-A0AAY5EJ04-F1-model_v6,A0AAY5EJ04,afdb,excluded_species
AF-A0A3B3TX44-F1-model_v6,A0A3B3TX44,afdb,excluded_species
AF-A0A8C8U593-F1-model_v6,A0A8C8U593,afdb,excluded_species
AF-A0A2S1PUJ1-F1-model_v6,A0A2S1PUJ1,afdb,excluded_species
AF-A0A8C3WGT0-F1-model_v6,A0A8C3WGT0,afdb,excluded_species
AF-A0AAD8ZVS3-F1-model_v6,A0AAD8ZVS3,afdb,excluded_species
AF-A0A3B3TWB8-F1-model_v6,A0A3B3TWB8,afdb,excluded_species
AF-A0A1S3WGW7-F1-model_v6,A0A1S3WGW7,afdb,excluded_species
AF-A0A8B8RNJ6-F1-model_v6,A0A8B8RNJ6,afdb,excluded_species
AF-A0A674GLT3-F1-model_v6,A0A674GLT3,afdb,excluded_species
AF-A0A8C7VLH1-F1-model_v6,A0A8C7VLH1,afdb,excluded_species
AF-A0A672YAN2-F1-model_v6,A0A672YAN2,afdb,excluded_species
AF-A0A672YSS4-F1-model_v6,A0A672YSS4,afdb,excluded_species
AF-A0A8D0FUR7-F1-model_v6,A0A8D0FUR7,afdb,excluded_species
AF-A1L2M3-F1-model_v6,A1L2M3,afdb,excluded_species
AF-A0A8C2MWI8-F1-model_v6,A0A8C2MWI8,afdb,excluded_species
AF-A0A4W4DME5-F1-model_v6,A0A4W4DME5,afdb,excluded_species
AF-A0A8D1M6C7-F1-model_v6,A0A8D1M6C7,afdb,excluded_species
AF-A0A3B3TWI6-F1-model_v6,A0A3B3TWI6,afdb,excluded_species
AF-G9BMF4-F1-model_v6,G9BMF4,afdb,excluded_species
AF-G9HQR6-F1-model_v6,G9HQR6,afdb,excluded_species
AF-G9HQR5-F1-model_v6,G9HQR5,afdb,excluded_species
AF-A0A452VKW6-F1-model_v6,A0A452VKW6,afdb,excluded_species
AF-A0A8C3HRS6-F1-model_v6,A0A8C3HRS6,afdb,excluded_species
AF-Q8SNP3-F1-model_v6,Q8SNP3,afdb,excluded_species
AF-A0A6G1QXD9-F1-model_v6,A0A6G1QXD9,afdb,excluded_species
AF-A0A2K5PZ16-F1-model_v6,A0A2K5PZ16,afdb,excluded_species
AF-U3KU73-F1-model_v6,U3KU73,afdb,excluded_species
AF-A0A3P9JPN6-F1-model_v6,A0A3P9JPN6,afdb,excluded_species
AF-A0A8V0XD73-F1-model_v6,A0A8V0XD73,afdb,excluded_species
AF-A0A2U9CXH6-F1-model_v6,A0A2U9CXH6,afdb,excluded_species
AF-A0A8C3PC27-F1-model_v6,A0A8C3PC27,afdb,excluded_species
AF-A0A670ZCM1-F1-model_v6,A0A670ZCM1,afdb,excluded_species
AF-A0A8C3IBW6-F1-model_v6,A0A8C3IBW6,afdb,excluded_species
AF-A0A3Q1LYQ3-F1-model_v6,A0A3Q1LYQ3,afdb,excluded_species
AF-A0A0U4IGP7-F1-model_v6,A0A0U4IGP7,afdb,excluded_species
AF-K9HXI3-F1-model_v6,K9HXI3,afdb,excluded_species
AF-A0A9F5J3V8-F1-model_v6,A0A9F5J3V8,afdb,excluded_species
AF-A0A1X9PQ44-F1-model_v6,A0A1X9PQ44,afdb,excluded_species
AF-A0A672YU10-F1-model_v6,A0A672YU10,afdb,excluded_species
AF-A0A3B1JND1-F1-model_v6,A0A3B1JND1,afdb,excluded_species
AF-A0A6D2WTC5-F1-model_v6,A0A6D2WTC5,afdb,excluded_species
AF-A0A3Q7UQF8-F1-model_v6,A0A3Q7UQF8,afdb,excluded_species
AF-A0A7K5KN73-F1-model_v6,A0A7K5KN73,afdb,excluded_species
AF-A0A5E4AU79-F1-model_v6,A0A5E4AU79,afdb,excluded_species
AF-G9HR50-F1-model_v6,G9HR50,afdb,excluded_species
AF-A0A1S5RAZ2-F1-model_v6,A0A1S5RAZ2,afdb,excluded_species
AF-J7FUW7-F1-model_v6,J7FUW7,afdb,excluded_species
AF-H2RYR0-F1-model_v6,H2RYR0,afdb,excluded_species
AF-A0A151P588-F1-model_v6,A0A151P588,afdb,excluded_species
AF-A0A2I3RZ19-F1-model_v6,A0A2I3RZ19,afdb,excluded_species
AF-A0AAR2LEI1-F1-model_v6,A0AAR2LEI1,afdb,excluded_species
AF-G9HQV9-F1-model_v6,G9HQV9,afdb,excluded_species
AF-A0A8S4AM52-F1-model_v6,A0A8S4AM52,afdb,excluded_species
AF-A0A146SMB0-F1-model_v6,A0A146SMB0,afdb,excluded_species
AF-A0A8C4YS99-F1-model_v6,A0A8C4YS99,afdb,excluded_species
AF-A0A7L3QLU2-F1-model_v6,A0A7L3QLU2,afdb,excluded_species
AF-Q9TP99-F1-model_v6,Q9TP99,afdb,excluded_species
AF-A0A4W4E2P2-F1-model_v6,A0A4W4E2P2,afdb,excluded_species
AF-A0A2D3UMI2-F1-model_v6,A0A2D3UMI2,afdb,excluded_species
AF-A0A667YFN8-F1-model_v6,A0A667YFN8,afdb,excluded_species
AF-A0A4W4E4J2-F1-model_v6,A0A4W4E4J2,afdb,excluded_species
AF-A0A2K5ICD4-F1-model_v6,A0A2K5ICD4,afdb,excluded_species
AF-A0A1U7SDJ5-F1-model_v6,A0A1U7SDJ5,afdb,excluded_species
AF-A0AAW1FUS9-F1-model_v6,A0AAW1FUS9,afdb,excluded_species
AF-H2LR18-F1-model_v6,H2LR18,afdb,excluded_species
AF-A0A3P9IJV6-F1-model_v6,A0A3P9IJV6,afdb,excluded_species
AF-G9HQS1-F1-model_v6,G9HQS1,afdb,excluded_species
AF-A0A8C8SPN8-F1-model_v6,A0A8C8SPN8,afdb,excluded_species
AF-A0A4U5VLL4-F1-model_v6,A0A4U5VLL4,afdb,excluded_species
AF-A0A8C6XWK5-F1-model_v6,A0A8C6XWK5,afdb,excluded_species
AF-A0A3Q0R073-F1-model_v6,A0A3Q0R073,afdb,excluded_species
AF-A0A8D0BXQ7-F1-model_v6,A0A8D0BXQ7,afdb,excluded_species
AF-Q5IEG5-F1-model_v6,Q5IEG5,afdb,excluded_species
AF-A0A0B8RQ50-F1-model_v6,A0A0B8RQ50,afdb,excluded_species
AF-A0A8C6Y240-F1-model_v6,A0A8C6Y240,afdb,excluded_species
AF-A0A672G4K0-F1-model_v6,A0A672G4K0,afdb,excluded_species
AF-H2RYQ8-F1-model_v6,H2RYQ8,afdb,excluded_species
AF-A0AAW1BTD6-F1-model_v6,A0AAW1BTD6,afdb,excluded_species
AF-A0AAR2IM24-F1-model_v6,A0AAR2IM24,afdb,excluded_species
AF-A0A3B3C0I2-F1-model_v6,A0A3B3C0I2,afdb,excluded_species
AF-A0A8C6E2X9-F1-model_v6,A0A8C6E2X9,afdb,excluded_species
AF-A0A1A8VII8-F1-model_v6,A0A1A8VII8,afdb,excluded_species
AF-A0A8C5PZR7-F1-model_v6,A0A8C5PZR7,afdb,excluded_species
AF-A0A8C6X7Y6-F1-model_v6,A0A8C6X7Y6,afdb,excluded_species
AF-G9HQS9-F1-model_v6,G9HQS9,afdb,excluded_species
AF-A0A2Y9J9G6-F1-model_v6,A0A2Y9J9G6,afdb,excluded_species
AF-Q7YP06-F1-model_v6,Q7YP06,afdb,excluded_species
AF-A0A8C5WJZ2-F1-model_v6,A0A8C5WJZ2,afdb,excluded_species
AF-G9HR02-F1-model_v6,G9HR02,afdb,excluded_species
AF-A0A7J6BIM4-F1-model_v6,A0A7J6BIM4,afdb,excluded_species
AF-U6DDX1-F1-model_v6,U6DDX1,afdb,excluded_species
AF-A0A7L3PZ13-F1-model_v6,A0A7L3PZ13,afdb,excluded_species
AF-Q6XXY4-F1-model_v6,Q6XXY4,afdb,excluded_species
AF-A0A3B5KJW2-F1-model_v6,A0A3B5KJW2,afdb,excluded_species
AF-Q9TPA2-F1-model_v6,Q9TPA2,afdb,excluded_species
AF-B7TRK9-F1-model_v6,B7TRK9,afdb,excluded_species
AF-O46847-F1-model_v6,O46847,afdb,excluded_species
AF-A0A3Q0R1I2-F1-model_v6,A0A3Q0R1I2,afdb,excluded_species
AF-A0A3Q2Q2S0-F1-model_v6,A0A3Q2Q2S0,afdb,excluded_species
AF-A0A3P9IN69-F1-model_v6,A0A3P9IN69,afdb,excluded_species
AF-A0A8C7Y5J8-F1-model_v6,A0A8C7Y5J8,afdb,excluded_species
AF-A0AAD9EWR9-F1-model_v6,A0AAD9EWR9,afdb,excluded_species
AF-A0A9D3SXV5-F1-model_v6,A0A9D3SXV5,afdb,excluded_species
AF-B7TRN8-F1-model_v6,B7TRN8,afdb,excluded_species
AF-A0A3B4E7L0-F1-model_v6,A0A3B4E7L0,afdb,excluded_species
AF-A0A8C9V3Y7-F1-model_v6,A0A8C9V3Y7,afdb,excluded_species
AF-A0A3B3CMD2-F1-model_v6,A0A3B3CMD2,afdb,excluded_species
AF-A0A2D3URB7-F1-model_v6,A0A2D3URB7,afdb,excluded_species
AF-A0A6P5K4T5-F1-model_v6,A0A6P5K4T5,afdb,excluded_species
AF-A0A1S5RAY5-F1-model_v6,A0A1S5RAY5,afdb,excluded_species
AF-K7S9M1-F1-model_v6,K7S9M1,afdb,excluded_species
AF-A0A2Y9M719-F1-model_v6,A0A2Y9M719,afdb,excluded_species
AF-A0AAR2KGI3-F1-model_v6,A0AAR2KGI3,afdb,excluded_species
AF-A0A2K6SLR3-F1-model_v6,A0A2K6SLR3,afdb,excluded_species
AF-B7TRN9-F1-model_v6,B7TRN9,afdb,excluded_species
AF-A0A2K5DC60-F1-model_v6,A0A2K5DC60,afdb,excluded_species
AF-A0A672IDF7-F1-model_v6,A0A672IDF7,afdb,excluded_species
AF-A0A672FHW0-F1-model_v6,A0A672FHW0,afdb,excluded_species
AF-Q5IEG1-F1-model_v6,Q5IEG1,afdb,excluded_species
AF-F5HRH3-F1-model_v6,F5HRH3,afdb,excluded_species
AF-A0A672I321-F1-model_v6,A0A672I321,afdb,excluded_species
AF-A0A8C3QKZ1-F1-model_v6,A0A8C3QKZ1,afdb,excluded_species
AF-A0A498P5W3-F1-model_v6,A0A498P5W3,afdb,excluded_species
AF-A0A668RCP9-F1-model_v6,A0A668RCP9,afdb,excluded_species
AF-A0A2D3URB1-F1-model_v6,A0A2D3URB1,afdb,excluded_species
AF-G9HQU9-F1-model_v6,G9HQU9,afdb,excluded_species
AF-Q9GJL4-F1-model_v6,Q9GJL4,afdb,excluded_species
AF-G9HR40-F1-model_v6,G9HR40,afdb,excluded_species
AF-B7TRR0-F1-model_v6,B7TRR0,afdb,excluded_species
AF-A0A8C4YAT0-F1-model_v6,A0A8C4YAT0,afdb,excluded_species
AF-A0A977XCD5-F1-model_v6,A0A977XCD5,afdb,excluded_species
AF-A0A3Q1GK57-F1-model_v6,A0A3Q1GK57,afdb,excluded_species
AF-A0A8C0Z0R3-F1-model_v6,A0A8C0Z0R3,afdb,excluded_species
AF-G5D5C7-F1-model_v6,G5D5C7,afdb,excluded_species
AF-A0A667XXR3-F1-model_v6,A0A667XXR3,afdb,excluded_species
AF-A0A3Q4N423-F1-model_v6,A0A3Q4N423,afdb,excluded_species
AF-A0A8C7DXU2-F1-model_v6,A0A8C7DXU2,afdb,excluded_species
AF-A0A8C3PCM2-F1-model_v6,A0A8C3PCM2,afdb,excluded_species
AF-A0A8V0XFJ7-F1-model_v6,A0A8V0XFJ7,afdb,excluded_species
AF-A0A3Q0HL30-F1-model_v6,A0A3Q0HL30,afdb,excluded_species
AF-A0A674PGE2-F1-model_v6,A0A674PGE2,afdb,excluded_species
AF-A0AAY5KL37-F1-model_v6,A0AAY5KL37,afdb,excluded_species
AF-A0AAE0QNA5-F1-model_v6,A0AAE0QNA5,afdb,excluded_species
AF-A0AAR2ILT5-F1-model_v6,A0AAR2ILT5,afdb,excluded_species
AF-A0A6P7XC51-F1-model_v6,A0A6P7XC51,afdb,excluded_species
AF-B7TRL6-F1-model_v6,B7TRL6,afdb,excluded_species
AF-A0ABD2EYK3-F1-model_v6,A0ABD2EYK3,afdb,excluded_species
AF-A0A3B3TJD7-F1-model_v6,A0A3B3TJD7,afdb,excluded_species
AF-A0A3Q3H2Y1-F1-model_v6,A0A3Q3H2Y1,afdb,excluded_species
AF-A0A1S5RAX6-F1-model_v6,A0A1S5RAX6,afdb,excluded_species
AF-Q30714-F1-model_v6,Q30714,afdb,excluded_species
AF-A0A674NX44-F1-model_v6,A0A674NX44,afdb,excluded_species
AF-Q5W9C4-F1-model_v6,Q5W9C4,afdb,excluded_species
AF-A0A3B4DMK2-F1-model_v6,A0A3B4DMK2,afdb,excluded_species
AF-A0A667YEK6-F1-model_v6,A0A667YEK6,afdb,excluded_species
AF-A0A8C8DH51-F1-model_v6,A0A8C8DH51,afdb,excluded_species
